trace_name,distance_km,source_depth_km,pick_err_p,pick_err_s,init_tt,refined_tt,rho_mean,rho_peak,rho_p_lag,rho_s_lag,env_p_lag,env_s_lag,p_prob_lag,s_prob_lag,gamma_p0,omega_p0,gamma_s0,omega_s0,kernel_vp,kernel_vs,vp_mean,vs_mean,vpvs_mean,vp_std_layers,vs_std_layers
A04D.TA_20140814134835_EV,95.58999633789062,9.819999694824219,0.375,0.15000000000000213,14.49781608581543,1.0307544469833374,68.68438720703125,93.8373794555664,-1.1927724838256832,-1.9290683746337898,-2.0938988685607907,-1.8539741516113288,-1.5682416915893551,-1.6286933898925788,3.3683700561523438,2.1974523067474365,0.09539812803268433,2.1004605293273926,8.001336097717285,4.51204776763916,8.418939590454102,4.101414680480957,2.723907470703125,4.584537506103516,3.0342445373535156
A04D.TA_20141101195758_EV,51.33000183105469,8.5,0.0,0.0,1.7871575355529785,0.08451201021671295,66.2099609375,117.4979248046875,3.684574508666992,-2.2394870758056644,-1.1214331150054933,2.9419895172119137,3.083823585510254,-0.9628910064697269,3.3683700561523438,2.1974523067474365,0.09539812803268433,2.1004605293273926,8.001336097717285,4.51204776763916,4.572358131408691,2.4077558517456055,1.9710763692855835,1.6894387006759644,0.9667636752128601
A04D.TA_20150120031404_EV,189.3000030517578,28.190000534057617,0.375,0.22500000000000142,23.98159408569336,0.08170732110738754,68.49911499023438,88.36650848388672,-1.1952127456665043,-1.6955265045166001,0.006289100646972301,1.1580406188964858,-1.1201189994812015,-1.6955265045166001,3.3683700561523438,2.1974523067474365,0.09539812803268433,2.1004605293273926,8.001336097717285,4.51204776763916,8.158056259155273,4.687727928161621,3.8792483806610107,4.845107078552246,4.56938362121582
A04D.TA_20150217160210_EV,30.6299991607666,11.180000305175781,1.2000000000000002,0.375,22.707149505615234,9.83176040649414,67.07625579833984,99.31578826904297,2.110137939453125,-1.7898620605468754,-0.7434291839599609,0.3127656936645504,0.9086356163024902,-1.4143928527832035,3.3683700561523438,2.1974523067474365,0.09539812803268433,2.1004605293273926,8.001336097717285,4.51204776763916,4.213878631591797,2.179346799850464,1.9567638635635376,1.5207135677337646,0.8159529566764832
A04D.TA_20150529005521_EV,37.369998931884766,55.439998626708984,0.0,0.0,1.0412713289260864,1.272689587494824e-05,65.7462387084961,121.81321716308594,3.6871089935302734,-2.0857324600219727,-1.118898868560791,0.7678346633911133,3.6120147705078125,-2.0857324600219727,3.3683700561523438,2.1974523067474365,0.09539812803268433,2.1004605293273926,8.001336097717285,4.51204776763916,5.532405376434326,2.5762577056884766,2.1536059379577637,0.8195790648460388,0.4215673506259918
A04D.TA_20150624203300_EV,34.9900016784668,16.510000228881836,0.22499999999999964,0.15000000000000036,10.01022720336914,1.068023681640625,66.9845199584961,104.69483184814453,2.5607004165649414,-2.164112091064453,-0.5181479454040527,3.467927932739258,2.1852312088012695,-2.2392053604125977,3.3683700561523438,2.1974523067474365,0.09539812803268433,2.1004605293273926,8.001336097717285,4.51204776763916,4.247241973876953,2.189412832260132,1.9465652704238892,1.4556498527526855,0.7619500756263733
A04D.TA_20150703031151_EV,26.1299991607666,25.469999313354492,0.0,0.07499999999999929,2.7090091705322266,8.054907084442675e-05,67.13349914550781,99.97856140136719,2.8585418701171874,-1.6414581298828121,0.9061011314392089,-2.1671153068542477,2.0325092315673827,-2.092021560668945,3.3683700561523438,2.1974523067474365,0.09539812803268433,2.1004605293273926,8.001336097717285,4.51204776763916,6.418709754943848,3.0937812328338623,2.0884881019592285,0.23058579862117767,0.29898735880851746
A04D.TA_20150717042936_EV,26.670000076293945,25.309999465942383,0.0,0.0,0.1719704568386078,0.00020145843154750764,67.19776153564453,107.12751007080078,3.0100437164306637,-1.339956283569336,-1.1952127456665043,1.0630474090576172,2.2591048240661618,-2.2410826683044434,3.3683700561523438,2.1974523067474365,0.09539812803268433,2.1004605293273926,8.001336097717285,4.51204776763916,5.073346138000488,2.8124032020568848,1.8226877450942993,0.23528645932674408,0.330877423286438
A04D.TA_20150912085107_EV,43.619998931884766,16.25,0.0,0.14999999999999858,57.25896453857422,7.987172603607178,69.40372467041016,87.85230255126953,3.3153934478759766,-2.0091363906860344,0.1614513397216797,2.7217758178710945,1.6633291244506836,-2.234418106079101,3.3683700561523438,2.1974523067474365,0.09539812803268433,2.1004605293273926,8.001336097717285,4.51204776763916,3.6502699851989746,1.8829593658447266,1.9781553745269775,1.4983446598052979,0.812039852142334
A04D.TA_20151124001823_EV,22.510000228881836,19.920000076293945,0.8250000000000002,0.07500000000000107,18.910633087158203,2.121425495715812e-05,68.24917602539062,102.14973449707031,2.0362638473510746,-1.563736152648925,-2.0938988685607907,-0.3622343063354485,-0.8923970222473141,-2.2395812988281243,3.3683700561523438,2.1974523067474365,0.09539812803268433,2.1004605293273926,8.001336097717285,4.51204776763916,2.7738611698150635,2.032618999481201,1.3544615507125854,0.5769227743148804,0.2797365188598633
